# DESCRIPTION:
# Reference: Gkinis, Vasileios; Vinther, Bo Møllesøe; Popp, Trevor J; et al. (2021): A 120,000-year long climate record from a NW-Greenland deep ice core at ultra-high resolution. Scientific Data, 8, 141, https://doi.org/10.1038/s41597-021-00916-9.
# Data from: https://doi.org/10.1594/PANGAEA.925552. Accessed 07 Jan 2023.
# Comment: Several variables from the original dataset are not included here.
# Comment: Ages for 60.20567 ka b2k and earlier have been added using the age model from Rasmussen et al., 2013: https://doi.org/10.5194/cp-9-2713-2013, data accessed from https://www.iceandclimate.nbi.ku.dk/data/.

Depth ice/snow [m],Age [ka b2k] (GICC05),δ18O H2O [‰ SMOW],δD H2O [‰ SMOW]
1548.55,19.19118,-41.75,-326.57
1548.6,19.19534,-39.884,-312.54
1548.65,19.19868,-40.589,-317.17
1548.7,19.20244,-40.043,-314.23
1548.75,19.20658,-41.4,-327.48
1548.8,19.21086,-43.4,-340.76
1548.85,19.21612,-41.854,-328.77
1548.9,19.22082,-40.986,-322.13
1548.95,19.22469,-41.181,-323.07
1549,19.22863,-42.51,-332.79
1549.05,19.23191,-42.243,-332.2
1549.1,19.23593,-43.893,-346.47
1549.15,19.24112,-40.636,-319.96
1549.2,19.2446,-38.513,-300.47
1549.25,19.24799,-42.117,-331.09
1549.3,19.25128,-46.81,-369.17
1549.35,19.25536,-42.411,-333.93
1549.4,19.26029,-41.149,-321.83
1549.45,19.26441,-44.122,-347.66
1549.5,19.26799,-40.379,-315.38
1549.55,19.27187,-41.561,-327.04
1549.6,19.27587,-41.621,-326.19
1549.65,19.27933,-42.731,-334.28
1549.7,19.28249,-45.148,-355.46
1549.75,19.28798,-42.897,-336.9
1549.8,19.29125,-40.28,-315.03
1549.85,19.29572,-39.781,-312.61
1549.9,19.2997,-38.738,-303.9
1549.95,19.30366,-40.377,-317.58
1550,19.30803,-40.96,-319.74
1550.05,19.31117,-43.255,-337.88
1550.1,19.31599,-44.824,-352.17
1550.15,19.31942,-41.027,-322.53
1550.2,19.32345,-40.46,-319.41
1550.25,19.32808,-41.406,-326.23
1550.3,19.33138,-41.533,-325.47
1550.35,19.33511,-44.478,-350.14
1550.4,19.33823,-42.577,-333.7
1550.45,19.34209,-41.087,-322.41
1550.5,19.34636,-41.792,-327.78
1550.55,19.34994,-43.34,-340.18
1550.6,19.35387,-44.423,-349.26
1550.65,19.35781,-43.18,-338.23
1550.7,19.36207,-39.582,-309.05
1550.75,19.36634,-41.758,-327.87
1550.8,19.3701,-39.703,-311.48
1550.85,19.37422,-39.449,-309.09
1550.9,19.37893,-40.675,-320.24
1550.95,19.38281,-42.665,-334.69
1551,19.38662,-42.031,-329.69
1551.05,19.39103,-41.892,-328.04
1551.1,19.39445,-42.09,-330.65
1551.15,19.3983,-37.784,-295.4
1551.2,19.40156,-40.803,-320.9
1551.25,19.4062,-40.567,-317.24
1551.3,19.41039,-41.776,-329.27
1551.35,19.41333,-40.65,-321.27
1551.4,19.41687,-40.179,-317.01
1551.45,19.42054,-40.219,-315.85
1551.5,19.42385,-39.829,-313.53
1551.55,19.42653,-40.917,-322.78
1551.6,19.43052,-40.76,-321.47
1551.65,19.43381,-40.329,-316.45
1551.7,19.43747,-41.414,-323.87
1551.75,19.44122,-42.506,-333.82
1551.8,19.44539,-42.237,-333.66
1551.85,19.44887,-42.567,-334.34
1551.9,19.45366,-41.673,-326.07
1551.95,19.45733,-40.779,-317.81
1552,19.46082,-44.495,-348.57
1552.05,19.46492,-46.586,-366.03
1552.1,19.46906,-41.805,-328.32
1552.15,19.47306,-39.458,-307.75
1552.2,19.4768,-41.505,-327.45
1552.25,19.47978,-42.611,-334.21
1552.3,19.48423,-45.007,-354.27
1552.35,19.48816,-43.352,-340.53
1552.4,19.49152,-43.362,-341.07
1552.45,19.49606,-44.99,-353.39
1552.5,19.4997,-43.983,-345.74
1552.55,19.50313,-40.746,-318.99
1552.6,19.50666,-40.005,-313.54
1552.65,19.51024,-40.583,-319.51
1552.7,19.51336,-39.557,-310.18
1552.75,19.51734,-39.736,-311.63
1552.8,19.52106,-41.469,-325.62
1552.85,19.52439,-41.202,-323.56
1552.9,19.52898,-39.506,-308.91
1552.95,19.53312,-40.074,-313.62
1553,19.53659,-42.972,-338.19
1553.05,19.5405,-38.744,-302.81
1553.1,19.54398,-37.9,-294.92
1553.15,19.54817,-41.968,-330.95
1553.2,19.5517,-40.21,-312.94
1553.25,19.55486,-45.185,-354.5
1553.3,19.55785,-40.792,-318.86
1553.35,19.56142,-39.198,-306.97
1553.4,19.56414,-40.676,-319.53
1553.45,19.56736,-39.564,-310.19
1553.5,19.57041,-44.576,-351.9
1553.55,19.5751,-40.375,-317.29
1553.6,19.5785,-39.425,-307.65
1553.65,19.58341,-45.419,-356.29
1553.7,19.58684,-45.34,-356.33
1553.75,19.5895,-40.553,-319.34
1553.8,19.59308,-44.849,-352
1553.85,19.59727,-44.486,-349.66
1553.9,19.60165,-38.966,-303.98
1553.95,19.60608,-35.496,-276.04
1554,19.61044,-39.936,-311.12
1554.05,19.61366,-45.118,-354.02
1554.1,19.61829,-41.587,-326.78
1554.15,19.62213,-46.433,-365.14
1554.2,19.6264,-44.431,-348.32
1554.25,19.63038,-41.541,-326.94
1554.3,19.63387,-42.893,-338.48
1554.35,19.63769,-42.222,-330.46
1554.4,19.64238,-39.913,-310.4
1554.45,19.64597,-40.167,-316.05
1554.5,19.64926,-38.089,-297.82
1554.55,19.65242,-38.975,-306.72
1554.6,19.65602,-36.379,-283.46
1554.65,19.66084,-40.64,-318.93
1554.7,19.66614,-42.839,-336.69
1554.75,19.67018,-41.959,-328.43
1554.8,19.67437,-43.125,-338.41
1554.85,19.67867,-40.657,-318.54
1554.9,19.68235,-39.256,-307.82
1554.95,19.68696,-39.815,-311.81
1555,19.69114,-44.091,-348.53
1555.05,19.69543,-42.664,-336.02
1555.1,19.6986,-39.217,-308.44
1555.15,19.70164,-40.263,-315.55
1555.2,19.70662,-42.249,-332.06
1555.25,19.71076,-41.194,-323.64
1555.3,19.71489,-40.253,-316.55
1555.35,19.72013,-40.389,-315.57
1555.4,19.72441,-42.075,-330.17
1555.45,19.72947,-41.092,-322.34
1555.5,19.73396,-41.569,-327.38
1555.55,19.73769,-41.391,-324.42
1555.6,19.74249,-38.816,-303.98
1555.65,19.74702,-39.967,-314.84
1555.7,19.75137,-42.117,-330.56
1555.75,19.75594,-44.074,-348.51
1555.8,19.76013,-42.834,-338.69
1555.85,19.76409,-41.029,-322.75
1555.9,19.76713,-44.993,-354.42
1555.95,19.77117,-42.24,-331.58
1556,19.77513,-38.962,-306.83
1556.05,19.77891,-43.24,-340.54
1556.1,19.78221,-42.428,-333.06
1556.15,19.78592,-42.781,-336.69
1556.2,19.78996,-38.329,-298.49
1556.25,19.79464,-40.958,-321.47
1556.3,19.7986,-39.501,-310.1
1556.35,19.80285,-41.086,-321.81
1556.4,19.80606,-40.745,-319.29
1556.45,19.81039,-41.136,-322.96
1556.5,19.81325,-43.323,-340.75
1556.55,19.81762,-45.049,-355
1556.6,19.82062,-43.639,-342.28
1556.65,19.82426,-41.722,-328.14
1556.7,19.82864,-43.289,-340.23
1556.75,19.83291,-42.401,-333.65
1556.8,19.83609,-41.927,-328.83
1556.85,19.84008,-41.162,-321.79
1556.9,19.84382,-43.379,-342.42
1556.95,19.84851,-42.582,-334.45
1557,19.85236,-40.149,-314.47
1557.05,19.85601,-40.454,-317.7
1557.1,19.85928,-41.651,-327.08
1557.15,19.86232,-41.917,-329.07
1557.2,19.86577,-40.199,-315.27
1557.25,19.869,-42.945,-338.02
1557.3,19.87283,-41.063,-320.01
1557.35,19.87677,-38.958,-304.21
1557.4,19.88044,-41.593,-326.25
1557.45,19.88474,-41.253,-323.69
1557.5,19.88838,-41.325,-324.81
1557.55,19.89293,-40.251,-317.02
1557.6,19.89729,-43.59,-343.93
1557.65,19.9014,-43.769,-342.75
1557.7,19.90505,-39.559,-309.16
1557.75,19.90824,-40.731,-319.26
1557.8,19.91277,-41.926,-327.47
1557.85,19.91622,-40.882,-319.21
1557.9,19.91973,-41.145,-323.27
1557.95,19.92313,-39.818,-310.44
1558,19.92672,-38.322,-299.22
1558.05,19.93077,-42.955,-337.33
1558.1,19.93489,-40.293,-315.43
1558.15,19.93925,-43.289,-341.16
1558.2,19.94261,-40.404,-316.25
1558.25,19.94597,-38.391,-300.65
1558.3,19.9501,-39.742,-311.53
1558.35,19.95395,-41.094,-322.41
1558.4,19.95762,-43.888,-343.27
1558.45,19.96157,-43.663,-343.72
1558.5,19.96575,-41.342,-325.06
1558.55,19.96974,-42.761,-336.04
1558.6,19.97436,-43.784,-344.83
1558.65,19.9782,-43.255,-339.85
1558.7,19.9815,-45.531,-358.94
1558.75,19.98516,-41.343,-323.63
1558.8,19.99,-41.282,-323.62
1558.85,19.99458,-41.222,-323.6
1558.9,19.99909,-40.098,-313.56
1558.95,20.00303,-43.284,-338.95
1559,20.00691,-42.398,-334.1
1559.05,20.0105,-41.636,-325.07
1559.1,20.01461,-44.256,-346.27
1559.15,20.01862,-41.336,-326.05
1559.2,20.02329,-41.188,-323.04
1559.25,20.02788,-41.823,-327.64
1559.3,20.03247,-43.692,-343.57
1559.35,20.03565,-42.172,-330.54
1559.4,20.0396,-44.415,-349.23
1559.45,20.04273,-40.868,-320.83
1559.5,20.04676,-43.917,-345.39
1559.55,20.05034,-43.558,-341.77
1559.6,20.05456,-44.182,-346.19
1559.65,20.05795,-40.059,-314.15
1559.7,20.06117,-40.013,-313.75
1559.75,20.06474,-41.851,-330.07
1559.8,20.06778,-39.846,-311.18
1559.85,20.07218,-44.513,-350.68
1559.9,20.07689,-43.597,-342.42
1559.95,20.08011,-44.656,-349.57
1560,20.08454,-46.151,-362.25
1560.05,20.0883,-45.297,-355.85
1560.1,20.0929,-44.561,-349.22
1560.15,20.09699,-43.666,-341.51
1560.2,20.10232,-42.108,-328.39
1560.25,20.10579,-41.365,-324.34
1560.3,20.1102,-38.916,-304.39
1560.35,20.11433,-38.162,-299.22
1560.4,20.11856,-38.75,-302.67
1560.45,20.12185,-42.676,-336.57
1560.5,20.12606,-42.876,-336.99
1560.55,20.13065,-41.774,-327.54
1560.6,20.13427,-40.986,-320.65
1560.65,20.13779,-43.454,-340.56
1560.7,20.1416,-42.976,-336.92
1560.75,20.14491,-45.174,-355.76
1560.8,20.14876,-40.471,-316.21
1560.85,20.15289,-41.244,-323.53
1560.9,20.15634,-42.604,-333.53
1560.95,20.16103,-42.248,-331.01
1561,20.16571,-41.314,-322.59
1561.05,20.16962,-42.274,-331.57
1561.1,20.17303,-41.864,-326.8
1561.15,20.1773,-42.674,-337.15
1561.2,20.18031,-42.785,-335.11
1561.25,20.18347,-42.38,-332.06
1561.3,20.18692,-38.987,-304.46
1561.35,20.19121,-43.292,-339.53
1561.4,20.19523,-40.853,-320.81
1561.45,20.19787,-41.712,-327.97
1561.5,20.20125,-42.168,-329.67
1561.55,20.20511,-43.265,-338.71
1561.6,20.20774,-43.835,-345.34
1561.65,20.21119,-41.25,-324.64
1561.7,20.21454,-39.458,-308.84
1561.75,20.21791,-42.12,-329.71
1561.8,20.22239,-42.501,-332.62
1561.85,20.22644,-44.481,-348.73
1561.9,20.22994,-42.173,-330.25
1561.95,20.23431,-44.144,-349.44
1562,20.2375,-38.925,-303.65
1562.05,20.24068,-40.604,-319.16
1562.1,20.24511,-40.23,-315.19
1562.15,20.24851,-43.271,-339.42
1562.2,20.25222,-42.09,-329.52
1562.25,20.25588,-42.443,-332.85
1562.3,20.25965,-41.717,-326.71
1562.35,20.26351,-42.387,-333.87
1562.4,20.26715,-42.498,-334.3
1562.45,20.27171,-41.195,-322.07
1562.5,20.27469,-40.758,-319.17
1562.55,20.27756,-41.029,-323.2
1562.6,20.28062,-45.36,-357.65
1562.65,20.28435,-43.559,-343.55
1562.7,20.28833,-37.437,-291.92
1562.75,20.29212,-40.649,-320.25
1562.8,20.29616,-44.267,-347.56
1562.85,20.30002,-44.012,-345.75
1562.9,20.30315,-39.877,-310.21
1562.95,20.30561,-42.189,-331.38
1563,20.30923,-39.128,-305.09
1563.05,20.3135,-42.968,-338.05
1563.1,20.31666,-40.945,-320.75
1563.15,20.32044,-40.883,-320.48
1563.2,20.32397,-41.009,-320.73
1563.25,20.32774,-42.148,-329.02
1563.3,20.33254,-41.039,-320.78
1563.35,20.33728,-40.808,-319.56
1563.4,20.34205,-41.474,-323.38
1563.45,20.34608,-44.141,-347.62
1563.5,20.34914,-39.941,-314.05
1563.55,20.35277,-42.302,-332.77
1563.6,20.35732,-41.579,-326.68
1563.65,20.36175,-43.164,-338.14
1563.7,20.36567,-41.633,-325.08
1563.75,20.36936,-41.941,-328.05
1563.8,20.37403,-41.168,-322.53
1563.85,20.37914,-39.967,-313.13
1563.9,20.38348,-41.676,-327.8
1563.95,20.38776,-43.346,-340.52
1564,20.39187,-40.447,-315.74
1564.05,20.39562,-43.099,-337.37
1564.1,20.39948,-42.469,-332.37
1564.15,20.40256,-44.274,-347.17
1564.2,20.40666,-46.894,-369.26
1564.25,20.41044,-44.304,-347.88
1564.3,20.41364,-41.863,-328.15
1564.35,20.41806,-42.418,-332.85
1564.4,20.42136,-42.686,-336.06
1564.45,20.42671,-41.174,-322.67
1564.5,20.43132,-43.275,-339.84
1564.55,20.4353,-43.871,-344.25
1564.6,20.43922,-41.42,-325.71
1564.65,20.44397,-41.081,-321.6
1564.7,20.44858,-45.461,-359.11
1564.75,20.45301,-42.895,-336.26
1564.8,20.45609,-42.516,-333.66
1564.85,20.46152,-45.051,-354.17
1564.9,20.46552,-42.531,-334.35
1564.95,20.46873,-41.357,-323.84
1565,20.47258,-44.111,-347.65
1565.05,20.47684,-43.078,-337.51
1565.1,20.4805,-45.686,-357.72
1565.15,20.48353,-44.714,-351.33
1565.2,20.48724,-42.289,-331.91
1565.25,20.49118,-41.919,-328.18
1565.3,20.49584,-43.967,-345.66
1565.35,20.49829,-42.072,-328.15
1565.4,20.50206,-46.314,-363.61
1565.45,20.50586,-45.372,-355.34
1565.5,20.51012,-43.46,-338.61
1565.55,20.51431,-43.591,-341
1565.6,20.51919,-43.561,-342.44
1565.65,20.52249,-43.802,-343.12
1565.7,20.52663,-45.196,-354.14
1565.75,20.53052,-43.711,-342.99
1565.8,20.5348,-46.158,-362.97
1565.85,20.53854,-43.482,-339.31
1565.9,20.54212,-42.099,-327.39
1565.95,20.54565,-43.849,-342.64
1566,20.54914,-41.732,-325.69
1566.05,20.55237,-43.118,-339.66
1566.1,20.55598,-42.237,-330.98
1566.15,20.5599,-41.898,-327.93
1566.2,20.56318,-42.917,-336.95
1566.25,20.56773,-40.716,-317.74
1566.3,20.57158,-41.282,-322.17
1566.35,20.57555,-41.169,-322.21
1566.4,20.58044,-41.495,-325.33
1566.45,20.58495,-42.461,-332.65
1566.5,20.58797,-41.352,-321.78
1566.55,20.59172,-45.06,-354.03
1566.6,20.59579,-44.141,-344.53
1566.65,20.59924,-45.768,-359.54
1566.7,20.6037,-41.802,-327.8
1566.75,20.60709,-43.505,-341.53
1566.8,20.6104,-40.731,-318.17
1566.85,20.61367,-43.897,-344.44
1566.9,20.61683,-43.82,-343.93
1566.95,20.6208,-42.315,-331.34
1567,20.62533,-44.435,-346.24
1567.05,20.62961,-47.096,-369.56
1567.1,20.63301,-40.953,-319.1
1567.15,20.63724,-42.944,-336.88
1567.2,20.64188,-41.895,-327.14
1567.25,20.6454,-44.324,-347.4
1567.3,20.64928,-40.988,-319.51
1567.35,20.65328,-42.627,-334.26
1567.4,20.65679,-44.983,-353.31
1567.45,20.66066,-46.982,-368.25
1567.5,20.66368,-45.684,-358.99
1567.55,20.6669,-41.598,-325.62
1567.6,20.6712,-40.169,-313.81
1567.65,20.67511,-43.497,-341.62
1567.7,20.67914,-41.663,-325.27
1567.75,20.68322,-41.738,-326.42
1567.8,20.68809,-41.347,-324.76
1567.85,20.69284,-42.384,-333.3
1567.9,20.69804,-44.249,-347.63
1567.95,20.70211,-38.982,-304.89
1568,20.70714,-41.037,-321.71
1568.05,20.71005,-41.367,-324.21
1568.1,20.71451,-39.444,-310.18
1568.15,20.71916,-40.399,-316.1
1568.2,20.72297,-42.773,-338.54
1568.25,20.72722,-43.649,-344.98
1568.3,20.73093,-40.414,-316.98
1568.35,20.73483,-41.303,-324.87
1568.4,20.73862,-40.386,-316.36
1568.45,20.74249,-41.824,-328.22
1568.5,20.74647,-41.391,-326.94
1568.55,20.75094,-39.314,-309.01
1568.6,20.75407,-39.767,-312.96
1568.65,20.75772,-41.126,-322.88
1568.7,20.76163,-40.695,-319.49
1568.75,20.76519,-41.324,-326.54
1568.8,20.76957,-39.868,-313.44
1568.85,20.7731,-39.477,-310.31
1568.9,20.77741,-40.763,-319.34
1568.95,20.78122,-46.105,-362.06
1569,20.78516,-45.571,-358.01
1569.05,20.7885,-44.486,-350.44
1569.1,20.79272,-41.114,-323.69
1569.15,20.796,-39.447,-308.61
1569.2,20.8006,-41.232,-322.94
1569.25,20.80536,-43.098,-339.19
1569.3,20.81009,-41.435,-326.55
1569.35,20.81433,-41.598,-326.54
1569.4,20.81877,-42.587,-334.16
1569.45,20.82292,-42.25,-330.53
1569.5,20.82684,-44.038,-346.74
1569.55,20.83116,-44.117,-346.29
1569.6,20.83488,-44.787,-351.99
1569.65,20.83881,-42.805,-337.58
1569.7,20.8431,-40.87,-321.07
1569.75,20.84706,-42.036,-329.88
1569.8,20.85175,-43.78,-344.47
1569.85,20.85577,-41.812,-329.92
1569.9,20.8598,-40.709,-322.04
1569.95,20.8644,-40.818,-319.28
1570,20.86835,-43.901,-343.41
1570.05,20.87243,-46.394,-364.74
1570.1,20.87626,-45.705,-361.04
1570.15,20.88138,-47.508,-373.08
1570.2,20.88571,-42.909,-336.2
1570.25,20.88978,-41.373,-323.45
1570.3,20.89428,-45.042,-353.14
1570.35,20.89956,-44.87,-351.46
1570.4,20.90382,-42.816,-336.53
1570.45,20.90721,-43.177,-339.42
1570.5,20.91211,-44.298,-348.17
1570.55,20.91602,-43.111,-336.32
1570.6,20.91973,-44.163,-347.05
1570.65,20.92432,-47.474,-374.01
1570.7,20.92928,-42.905,-333.86
1570.75,20.9344,-42.997,-336.02
1570.8,20.93766,-45.66,-357.73
1570.85,20.9421,-42.954,-334.5
1570.9,20.94729,-45.686,-358.68
1570.95,20.95172,-40.542,-315.66
1571,20.95563,-42.112,-330.32
1571.05,20.95936,-44.293,-346.78
1571.1,20.96466,-39.575,-308.49
1571.15,20.96906,-39.864,-312.57
1571.2,20.9729,-42.638,-335.67
1571.25,20.97716,-43.123,-337.7
1571.3,20.98175,-44.811,-351.56
1571.35,20.98593,-43.484,-341.58
1571.4,20.99029,-42.464,-334.11
1571.45,20.99484,-43.854,-344.88
1571.5,20.99947,-43.071,-338.55
1571.55,21.00436,-43.102,-338.84
1571.6,21.0082,-42.874,-335.56
1571.65,21.01298,-42.561,-332.96
1571.7,21.01746,-42.901,-336.7
1571.75,21.02187,-41.677,-325.59
1571.8,21.02594,-44.446,-349.9
1571.85,21.03049,-43.349,-341.17
1571.9,21.03482,-41.789,-326.09
1571.95,21.03957,-44.53,-350.73
1572,21.04413,-44.638,-349.81
1572.05,21.0481,-41.576,-325.16
1572.1,21.0531,-41.198,-322.88
1572.15,21.05785,-41.221,-323.19
1572.2,21.06232,-40.493,-317.36
1572.25,21.06693,-39.293,-308.39
1572.3,21.07251,-42.352,-332.57
1572.35,21.07706,-44.113,-345.66
1572.4,21.08125,-44.949,-353.78
1572.45,21.08651,-43.008,-336.97
1572.5,21.09055,-43.39,-340.84
1572.55,21.09481,-44.936,-351.88
1572.6,21.09958,-42.494,-331.73
1572.65,21.10416,-43.085,-337.92
1572.7,21.10861,-43.593,-342.45
1572.75,21.11383,-42.385,-331.64
1572.8,21.11867,-43.203,-338.84
1572.85,21.12357,-42.777,-335.86
1572.9,21.12784,-44.549,-352.32
1572.95,21.13274,-41.282,-321.32
1573,21.1373,-45.199,-355.49
1573.05,21.14136,-46.351,-364.41
1573.1,21.14586,-45.496,-356.69
1573.15,21.15121,-40.249,-314.58
1573.2,21.15555,-40.265,-315.02
1573.25,21.16002,-43.365,-339.34
1573.3,21.16484,-43.518,-342.08
1573.35,21.16895,-41.684,-326.45
1573.4,21.17273,-44.528,-349.25
1573.45,21.17776,-42.497,-331.14
1573.5,21.18141,-46.661,-367.41
1573.55,21.18609,-44.21,-346.08
1573.6,21.18953,-45.698,-359.28
1573.65,21.19298,-40.693,-316.71
1573.7,21.19745,-42.31,-331.57
1573.75,21.20218,-45.907,-360.29
1573.8,21.2076,-43.756,-345.41
1573.85,21.21146,-41.685,-328.27
1573.9,21.21548,-42.551,-333.56
1573.95,21.21981,-47.454,-371.89
1574,21.22313,-42,-328.32
1574.05,21.22865,-39.443,-309.23
1574.1,21.23272,-42.357,-333.23
1574.15,21.23727,-42.691,-335.54
1574.2,21.24097,-41.796,-327.55
1574.25,21.24559,-42.563,-333.88
1574.3,21.25048,-44.247,-348.51
1574.35,21.25353,-43.348,-341.02
1574.4,21.25781,-42.838,-335.39
1574.45,21.26213,-46.247,-361.79
1574.5,21.26666,-42.436,-331.55
1574.55,21.27068,-42.631,-333.69
1574.6,21.27534,-43.573,-341.62
1574.65,21.27939,-44.509,-348.94
1574.7,21.28448,-44.545,-348.81
1574.75,21.28877,-46.67,-368.09
1574.8,21.29303,-44.074,-346.62
1574.85,21.29784,-45.57,-357.46
1574.9,21.30253,-44.765,-352.57
1574.95,21.30769,-42.359,-332.74
1575,21.31253,-43.31,-342.61
1575.05,21.31673,-41.183,-322.4
1575.1,21.32145,-42.735,-334.57
1575.15,21.32555,-44.291,-348.26
1575.2,21.32988,-44.954,-354.32
1575.25,21.33426,-43.635,-344.15
1575.3,21.3387,-39.657,-310.42
1575.35,21.34317,-43.46,-342.5
1575.4,21.34742,-42.595,-333.74
1575.45,21.35156,-43.859,-345.44
1575.5,21.35513,-43.197,-339.82
1575.55,21.35862,-42.535,-334.21
1575.6,21.3626,-39.496,-308.63
1575.65,21.3672,-41.347,-324.62
1575.7,21.37205,-44.205,-346.75
1575.75,21.37766,-47.094,-371.44
1575.8,21.38161,-40.111,-313.78
1575.85,21.38703,-41.357,-324.14
1575.9,21.39238,-45.246,-356.15
1575.95,21.39709,-42.539,-333.31
1576,21.40134,-42.92,-337.56
1576.05,21.40467,-42.157,-331.64
1576.1,21.41034,-40.136,-316.23
1576.15,21.41452,-39.253,-306.63
1576.2,21.41974,-40.844,-320.13
1576.25,21.42409,-41.468,-324.7
1576.3,21.42862,-43.033,-339.21
1576.35,21.43202,-42.379,-331.95
1576.4,21.43795,-44.619,-351.52
1576.45,21.44265,-45.468,-357.22
1576.5,21.44691,-39.988,-312.64
1576.55,21.45142,-42.255,-329.81
1576.6,21.45556,-45.212,-355.19
1576.65,21.46024,-43.757,-343.69
1576.7,21.46385,-41.25,-324.42
1576.75,21.46783,-42.821,-335.57
1576.8,21.47169,-42.747,-335.73
1576.85,21.47573,-39.842,-313.09
1576.9,21.48077,-38.129,-298.25
1576.95,21.48573,-41.923,-328.7
1577,21.49143,-40.141,-313.03
1577.05,21.49676,-41.025,-320.9
1577.1,21.50133,-43.89,-342.98
1577.15,21.50679,-41.827,-326.89
1577.2,21.51175,-41.42,-324.73
1577.25,21.51539,-40.273,-316.09
1577.3,21.5199,-44.121,-345.29
1577.35,21.52375,-43.522,-340.44
1577.4,21.52817,-42.655,-334.97
1577.45,21.53133,-42.381,-332.12
1577.5,21.53602,-41.112,-320.96
1577.55,21.54066,-43.972,-344.65
1577.6,21.54522,-45.892,-360.92
1577.65,21.55005,-44.832,-352.1
1577.7,21.55471,-42.366,-333.13
1577.75,21.55952,-40.109,-313.91
1577.8,21.56417,-41.998,-329.78
1577.85,21.56982,-41.377,-326.12
1577.9,21.57453,-42.082,-330.88
1577.95,21.57913,-41.974,-331.28
1578,21.58332,-41.953,-329.54
1578.05,21.58889,-41.251,-325.48
1578.1,21.59333,-40.617,-319.29
1578.15,21.59717,-41.81,-327.63
1578.2,21.60215,-43.266,-339.37
1578.25,21.60637,-43.042,-338.32
1578.3,21.60989,-43.601,-342.2
1578.35,21.61521,-42.611,-333.76
1578.4,21.61904,-43.443,-341.1
1578.45,21.62292,-41.986,-327.75
1578.5,21.62743,-46.9,-367.7
1578.55,21.6314,-44.908,-351.24
1578.6,21.63611,-43.259,-339.2
1578.65,21.64188,-42.792,-335.5
1578.7,21.64672,-40.939,-321.48
1578.75,21.65081,-41.208,-324.37
1578.8,21.65551,-42.865,-337.14
1578.85,21.66137,-42.204,-330.2
1578.9,21.66531,-42.263,-331.79
1578.95,21.67113,-39.286,-307.03
1579,21.67537,-42.762,-334.83
1579.05,21.68047,-45.092,-352.94
1579.1,21.68534,-41.899,-328.64
1579.15,21.69041,-42.619,-334.5
1579.2,21.69454,-44.059,-345.55
1579.25,21.69936,-43.086,-337.24
1579.3,21.70396,-42.245,-331.42
1579.35,21.70796,-40.398,-315.91
1579.4,21.71248,-43.847,-345.61
1579.45,21.71815,-43.666,-340.8
1579.5,21.721,-45.264,-353.43
1579.55,21.72493,-42.557,-333.52
1579.6,21.72818,-43.742,-344.41
1579.65,21.7329,-41.331,-323.2
1579.7,21.73782,-42.651,-333.97
1579.75,21.74286,-40.218,-314.54
1579.8,21.74782,-41.263,-325.16
1579.85,21.75275,-39.365,-306.99
1579.9,21.7571,-40.704,-319.46
1579.95,21.7613,-41.031,-322.12
1580,21.7656,-41.104,-322.07
1580.05,21.7694,-43.812,-344.78
1580.1,21.77373,-44.538,-349.86
1580.15,21.77908,-43.203,-338.23
1580.2,21.78475,-44.296,-346.49
1580.25,21.78982,-44.863,-353.12
1580.3,21.79345,-45.221,-355.44
1580.35,21.79822,-41.257,-321.18
1580.4,21.80274,-42.475,-332.74
1580.45,21.80744,-41.667,-326.41
1580.5,21.81234,-44.41,-349.31
1580.55,21.81594,-42.142,-330.35
1580.6,21.82118,-41.326,-323.73
1580.65,21.82607,-42.45,-333.12
1580.7,21.83016,-42.728,-335.67
1580.75,21.83435,-39.827,-310.86
1580.8,21.83913,-40.735,-318.29
1580.85,21.84404,-42.49,-333.57
1580.9,21.84875,-41.418,-324.82
1580.95,21.85286,-39.997,-313.37
1581,21.85811,-41.288,-323
1581.05,21.86255,-42.261,-331.62
1581.1,21.86658,-42.29,-331.26
1581.15,21.87139,-42.084,-329.4
1581.2,21.8748,-40.859,-320.57
1581.25,21.87936,-40.221,-314.81
1581.3,21.88446,-42.447,-334.7
1581.35,21.88861,-41.451,-325.38
1581.4,21.89258,-44.22,-347.96
1581.45,21.89693,-43.582,-342.01
1581.5,21.90155,-41.601,-326.25
1581.55,21.90583,-43.432,-340.58
1581.6,21.91011,-40.691,-318.04
1581.65,21.9139,-40.999,-321.94
1581.7,21.91855,-41.036,-322.97
1581.75,21.92231,-40.748,-318.12
1581.8,21.92643,-40.602,-319.15
1581.85,21.93056,-39.805,-311.63
1581.9,21.9347,-41.966,-329.85
1581.95,21.93994,-42.497,-334.25
1582,21.94498,-40.988,-321.05
1582.05,21.94983,-41.483,-326.22
1582.1,21.95425,-37.387,-291.62
1582.15,21.95911,-41.681,-327.92
1582.2,21.96375,-42.495,-332.75
