# DESCRIPTION:
# Reference: Barker, Stephen (2021): Planktic foraminiferal and Ice Rafted Debris (IRD) counts from ODP Site 983. PANGAEA, https://doi.org/10.1594/PANGAEA.929721
# Data from: https://doi.org/10.1594/PANGAEA.929721. Accessed 29 Oct 2022.
# Comment: Data was not modified in any way.

Depth [m] (MCD_TOP),Age [ka BP] (U1385 age),N. pachyderma s [%],IRD [#/g]
94.15,809.8489,92.84211,62.17365
94.17,810.18638,94.31818,45.91105
94.19,810.52386,95.11677,53.01854
94.21,810.86134,93.64303,52.42142
94.23,811.19882,94.70588,25.6205
94.25,811.5363,90.9375,88.78319
94.27,811.87378,89.08451,97.14843
94.29,812.21126,87.41007,102.35906
94.31,812.43946,88.09981,93.56725
94.33,812.55839,89.64646,182.94426
94.35,812.67732,89.40217,160.34072
94.37,812.79624,89.55224,303.75567
94.39,812.91517,95.52239,377.78374
94.41,813.0341,96.83168,127.76045
94.43,813.15302,96.77419,34.34091
94.45,813.27195,96.0961,74.82755
94.47,813.39088,96.57795,34.39011
94.49,813.5098,92.82178,30.87313
94.51,813.62873,95.53903,15.65749
94.53,813.74766,92.94872,127.11023
94.55,813.86659,94.04389,75.05571
94.57,813.98551,91.00346,62.89926
94.59,814.10444,89.81233,38.51941
94.61,814.22337,89.38356,10.24656
94.63,814.34229,67.75244,71.17438
94.65,814.46122,60.96257,30.06106
94.67,814.58015,65.625,146.59686
94.69,814.69907,73.45455,351.99648
94.71,814.818,75.77855,17.69667
94.73,814.93693,79.27273,6.07787
94.75,815.05585,85.34799,0
94.77,815.17478,56.17284,5.17967
94.79,815.29371,52.82609,3.56904
94.81,815.41263,53.43511,4.05525
94.83,815.53156,57.3487,0
94.85,815.65049,50,0
94.87,815.76941,51.62907,2.89252
94.89,815.88834,51.8797,0
94.91,816.00727,62.40876,6.95879
94.93,816.1262,62.95455,0
94.95,816.24512,62.43655,1.81963
94.97,816.36405,54.83871,3.0129
94.99,816.48298,59.95316,1.75901
95.01,816.6019,64.28571,3.17628
95.03,816.72083,53.10493,7.13012
95.05,816.83976,70.32641,56.89611
95.07,816.95868,83.2244,143.7788
95.09,817.07761,90.41534,470.34121
95.11,817.19654,90.37559,163.99744
95.13,817.31546,83.06709,42.6305
95.15,817.43439,60.73446,11.02279
95.17,817.55332,82.83063,43.73663
95.19,817.67224,78.98833,6.04173
95.21,817.79117,89.00204,4.88599
95.23,817.9101,94.26434,27.95426
95.25,818.02902,94.31525,44.37767
95.27,818.14795,95.65217,5.70207
95.29,818.26688,96.0251,13.72507
95.31,818.3858,95.04717,21.37371
95.33,818.50473,95.67901,3.85821
95.35,818.62366,97.57282,11.25275
95.37,818.74259,94.85714,0
95.39,818.86151,93.63208,8.86836
95.41,818.98044,94.11765,5.01764
95.43,819.09937,96.65354,0
95.45,819.21829,93.60825,10.69161
95.47,819.33722,96.02649,5.99869
95.49,819.45615,96.48241,7.9721
95.51,819.57507,98.08612,12.95809
95.53,819.694,94.88117,20.24035
95.55,819.81293,97.09091,17.84843
95.57,819.93185,95.7672,8.30899
95.59,820.05078,92.77978,8.33062
95.61,820.16971,95.01466,9.67206
95.63,820.28863,95.37275,0
95.65,820.40756,92.81046,0
95.67,820.52649,94.11765,19.29891
95.69,820.64541,95.79832,0
95.71,820.76434,90.60606,11.75282
95.73,820.88327,89.13043,8.63406
95.75,821.0022,86.91099,5.06169
95.77,821.12112,89.97135,10.54974
95.79,821.24005,87.8882,13.21495
95.81,821.35898,85.45861,5.55556
95.83,821.4779,85.43046,6.95199
95.85,821.59683,82.35294,5.58464
95.87,821.71576,81.48148,0
95.89,821.83468,88.37209,0
95.91,821.95361,81.81818,11.78312
95.93,822.07254,83.95062,0
95.95,822.19146,79.86111,0
95.97,822.31039,77.47525,18.83461
95.99,822.42932,82.22997,0
96.01,822.54824,85.78431,8.19357
96.03,822.66717,85.31317,0
96.05,822.7861,85.90308,6.2555
96.07,822.90502,87.72563,0
96.09,823.02395,86.47541,7.04458
96.11,823.14288,89.31298,19.0099
96.13,823.2618,81.28655,0
96.15,823.38073,87.07865,0
96.17,823.49966,83.92857,0
96.19,823.61859,82.84314,0
96.21,823.73751,84.40678,9.34579
96.23,823.85644,86.35514,29.91773
96.25,823.97537,84.73684,13.87835
96.27,824.09429,81.95652,30.90593
96.29,824.21322,81.47268,22.84355
96.31,824.33215,79.04509,48.2776
96.33,824.45107,81.09589,112.13762
96.35,824.57,85.8156,184.05916
96.37,824.67354,75.71885,197.94888
96.39,824.77709,82.80255,278.05163
96.41,824.88063,78.35671,149.3052
96.43,824.98418,80.75601,686.36316
96.45,825.08772,82.78261,1030.50233
96.47,825.19127,85.86572,1108.97189
96.49,825.29481,82.73973,744.74733
96.51,825.39835,80.13029,124.87805
96.53,825.5019,76.55367,16.30573
96.55,825.60544,72.9097,70.36281
96.57,825.70899,81.47321,26.08341
96.59,825.81253,72.05882,0
96.61,825.91608,73.12661,0
96.63,826.01962,77.55102,26.78758
96.65,826.12316,73.89558,0
96.67,826.22671,71.29799,0
96.69,826.33025,67.07617,0
96.71,826.4338,59.95671,0
96.73,826.53734,59.33333,0
96.75,826.64089,64.16938,0
96.77,826.74443,57.17949,0
96.79,826.84797,51.72414,0
96.81,826.95152,52.87009,0
96.83,827.05506,53.24675,4.55905
96.85,827.15861,44.19087,0
96.87,827.26215,47.61905,0
96.89,827.3657,46.59401,0
96.91,827.46924,39.61039,0
96.93,827.57278,43.69973,0
96.95,827.67633,47.40061,0
96.97,827.77987,42.94118,0
96.99,827.88342,41.16162,0
97.01,827.98696,41.84915,0
97.03,828.09051,46.89826,0
97.05,828.19405,33.07888,0
97.07,828.29759,44.33249,0
97.09,828.40114,51.59091,0
97.11,828.50468,38.30508,0
97.13,828.60823,39.8374,0
97.15,828.71177,47.61062,0
97.17,828.81532,40.45802,0
97.19,828.91886,40.09324,0
97.21,829.02241,32.09877,0
97.23,829.12595,34.7079,0
97.25,829.22949,37.27273,0
97.27,829.33304,42.73684,0
97.29,829.43658,39.14657,0
97.31,829.54013,45.83333,0
97.33,829.64367,38.00539,0
97.35,829.74722,34.2246,0
97.37,829.85076,35.65217,0
97.39,829.9543,38.74644,0
97.41,830.05785,41.39942,3.70714
97.43,830.16139,43.7037,0
97.45,830.26494,37.2591,0
97.47,830.36848,35.77818,0
97.49,830.47203,36.2851,0
97.51,830.57557,43.96355,0
97.53,830.67911,36.51452,0
97.55,830.78266,34.71698,0
97.57,830.8862,34.5679,0
97.59,830.98975,36.61202,3.00159
97.61,831.09329,29.5393,0
97.63,831.19684,31.42857,0
97.65,831.30038,31.35314,0
97.67,831.40392,32.29167,0
97.69,831.50747,32.16783,0
97.71,831.61101,27.06767,0
97.73,831.71456,26.39225,0
97.75,831.8181,32.46187,0
97.77,831.92165,29.43038,0
97.79,832.02519,34.31373,0
97.81,832.12873,30.15385,0
97.83,832.23228,27.98635,0
97.85,832.33582,30.34483,0
97.87,832.43937,31.37931,2.47985
97.89,832.54291,32.67974,1.03977
97.91,832.64646,35.12545,0
97.93,832.75,27.58621,0
97.95,832.85354,27.47604,0
97.97,832.95709,29.35154,7.63814
97.99,833.06063,32.54113,0
98.01,833.16418,33.70044,0
98.03,833.26772,45.23327,2.99345
98.05,833.37127,51.32979,0.93349
98.07,833.47481,35.9882,0
98.09,833.57835,36.69251,0
98.11,833.6819,31.95021,6.77607
98.13,833.78544,35.31599,0
98.15,833.88899,37.29839,12.15575
98.17,833.99253,58.3908,75.77701
98.19,834.09608,76.99681,908.31974
98.21,834.19962,88.47458,678.81593
98.23,834.30316,88.16425,83.33333
98.25,834.40671,86.11111,7.57576
98.27,834.51025,75.99309,0
98.29,834.6138,83.41463,27.2892
98.31,834.71734,78.40671,5.69091
98.33,834.82089,87.63736,0
98.35,834.92443,82.36515,0
98.37,835.02797,81.27341,0
98.39,835.13152,84.11215,16.80672
98.41,835.23506,84.48276,14.56035
98.43,835.33861,83.09859,0
98.45,835.44215,76.97674,0
98.47,835.5457,74.78992,0
98.49,835.64924,78.5872,0
98.51,835.75278,78.86792,0
98.53,835.85633,75.9596,0
98.55,835.95987,75.95819,0
98.57,836.06342,76.88312,0
98.59,836.16696,75.54585,0
98.61,836.27051,75.37797,0
98.63,836.37405,77.15232,0
98.65,836.47759,74.28571,0
98.67,836.58114,77.72727,0
98.69,836.68468,78.42466,0
98.71,836.78823,75.74751,0
98.73,836.89177,75.4491,0
98.75,836.99532,76.99531,0
98.77,837.09886,77.05628,0
98.79,837.20241,77.89855,0
98.81,837.30595,76,18.1162
98.83,837.40949,79.4702,20.99565
98.85,837.51304,72.15909,0
98.87,837.61658,79.20792,9.81144
98.89,837.72013,83.16832,30.43513
98.91,837.82367,78.13163,15.46018
98.93,837.92722,80.96886,97.78457
98.95,838.03076,80.71895,63.90414
98.97,838.1343,89.03394,345.73495
98.99,838.23785,90.67524,363.89481
99.01,838.34139,91.51515,162.16216
99.03,838.44494,91.05839,30.73598
99.05,838.54848,90.70352,13.54067
99.07,838.65203,90.20173,0
99.09,838.75557,92.37918,13.73243
99.11,838.85911,89.2638,0
99.13,838.96266,90.64327,7.239
99.15,839.0662,92.95775,11.90476
99.17,839.16975,91.80328,0
99.19,839.27329,94.16244,14.08451
99.21,839.37684,93.92097,15.98002
99.23,839.48038,95.59118,13.63733
99.25,839.58392,90.86294,14.62022
99.27,839.68747,92.30769,0
99.29,839.79101,90.50847,16.29743
99.31,839.89456,94.17989,0
99.33,839.9981,91.44737,0
99.35,840.10165,90.26549,0
99.37,840.20519,91.42091,0
99.39,840.30873,91.94631,0
99.41,840.41228,91.44737,0
99.43,840.51582,88.03191,12.45985
99.45,840.61937,92.37288,0
99.47,840.72291,87.15084,0
99.49,840.82646,90.22222,0
99.51,840.93,90.67524,0
99.53,841.03354,81.84019,0
99.55,841.13709,83.85744,0
99.57,841.24063,86.44986,0
99.59,841.34418,84.04255,0
99.61,841.44772,77.94118,0
99.63,841.55127,79.40503,0
99.65,841.65481,81.46965,0
99.67,841.75835,84.41926,0
99.69,841.8619,80.2439,0
99.71,841.96544,82.62295,0
99.73,842.06899,86.43411,6.24208
99.75,842.17253,86.24454,0
99.77,842.27608,85.6305,0
99.79,842.37962,79.22535,0
99.81,842.48316,88.78205,0
99.83,842.58671,86.43006,5.10285
99.85,842.69025,84.78261,5.16421
99.87,842.7938,84.53333,0
99.89,842.89734,85.12931,0
99.91,843.00089,84.01559,0
99.93,843.10443,86.5,0
99.95,843.20797,85.96491,0
99.97,843.31152,84.52722,7.90221
99.99,843.41506,86.19529,0
100.01,843.51861,78.09798,0
100.03,843.62215,83.82838,0
100.05,843.7257,88.18444,0
100.07,843.82924,89.64646,0
100.09,843.93278,85.11236,0
100.11,844.03633,82.22222,0
100.13,844.13987,80.28846,0
100.15,844.24342,77.94118,0
100.17,844.34696,71.65992,0
100.19,844.45051,79.35223,0
100.21,844.55405,72.34513,0
100.23,844.65759,70.29915,0
100.25,844.76114,60.82192,0
100.27,844.86468,62.53165,0
100.29,844.96823,65.48387,5.32003
100.31,845.09116,73.18681,47.61905
100.33,845.23348,79.85075,102.82042
100.35,845.3758,80.4,113.04567
100.37,845.51812,88.35443,193.74944
100.39,845.66044,79.85258,214.10909
100.41,845.80276,80,126.69683
100.43,845.94508,86.18267,383.08554
100.45,846.0874,92.65306,801.8794
100.47,846.22972,91.5601,208.83185
100.49,846.37204,93.85343,26.51476
100.51,846.51436,95.87302,37.51832
100.53,846.65668,87.8553,0
100.55,846.799,92.05479,34.82804
100.57,846.94132,86.78161,6.44966
100.59,847.08364,93.31104,22.9329
100.61,847.22596,93.95349,11.6406
100.63,847.36828,95.31773,5.96125
100.65,847.5106,95.87629,8.85691
100.67,847.65292,93.11927,16.3655
100.69,847.79524,81.23167,22.29383
100.71,847.93756,75.07987,0
100.73,848.07988,84.7191,0
100.75,848.2222,80.19093,12.46713
100.77,848.36452,80.7571,14.15773
100.79,848.50684,81.33333,0
100.81,848.64916,82.97872,21.25893
100.83,848.79148,81.90045,0
100.85,848.9338,79.77839,0
100.87,849.07612,79.95338,14.12804
100.89,849.21844,76.80251,0
100.91,849.36076,76.93762,0
100.93,849.50308,69.29134,0
100.95,849.6454,74.73684,0
100.97,849.78772,74.86631,0
100.99,849.93004,79.73422,0
101.01,850.07236,80.49645,0
101.03,850.21468,78.62233,0
101.05,850.357,77.22772,0
101.07,850.49932,70.4918,0
101.09,850.64164,72.67081,0
101.11,850.78396,69.11315,0
101.13,850.92628,66.49215,0
101.15,851.0686,58.28877,0
101.17,851.21092,58.99705,0
101.19,851.35324,62.47379,0
101.21,851.49556,60.88083,0
101.23,851.63788,51.9802,0
101.25,851.7802,58.52843,0
101.27,851.92252,69.15254,0
101.29,852.06484,60.19048,0
101.31,852.20716,61.62162,0
101.33,852.34948,59.93976,0
101.35,852.4918,52.19207,0
101.37,852.63412,51.88406,0
101.39,852.77644,54.88506,0
101.41,852.91876,52.87009,0
101.43,853.06108,59.53079,0
101.45,853.2034,59.42029,0
101.47,853.34572,56.70103,0
101.49,853.48804,60.99291,0
101.51,853.63036,56.52174,0
101.53,853.77268,45.90164,0
101.55,853.915,48.76033,0
101.57,854.05732,43.65672,0
101.59,854.19964,47.16495,0
101.61,854.34196,47.69231,14.1844
101.63,854.48428,41.89189,7.86821
101.65,854.6266,48.85714,26.77264
101.67,854.76892,59.00277,36.40961
101.69,854.91124,55.9727,21.60702
101.71,855.05356,54.43645,0
101.73,855.19588,54.3554,16.09253
101.75,855.3382,53.68098,7.95822
101.77,855.48052,56.231,0
101.79,855.62284,53.52564,0
101.81,855.76516,54.65465,0
101.83,855.90748,51.91257,0
101.85,856.0498,57.65766,0
101.87,856.19212,60.94276,13.22041
101.89,856.33444,46.80851,0
101.91,856.47676,53.10734,0
101.93,856.61908,56.05787,0
101.95,856.7614,50,0
101.97,856.90372,57.98611,0
101.99,857.04604,60.12461,0
102.01,857.18836,54.79452,0
102.03,857.33068,54.89614,0
102.05,857.473,60.46512,0
102.07,857.61532,61.24567,0
102.09,857.75764,52.66667,0
102.11,857.89996,58.89213,0
102.13,858.04228,57.69231,0
102.15,858.1846,54.97076,0
102.17,858.32692,49.33036,0
102.19,858.46924,52.98246,0
102.21,858.61156,56.09756,0
102.23,858.75388,55.83127,0
102.25,858.8962,51.95822,0
102.27,859.03852,62.1978,0
102.29,859.18084,63.125,0
102.31,859.32316,61.66667,0
102.33,859.46548,58.23171,0
102.35,859.6078,57.89474,0
102.37,859.75012,55.76923,0
102.39,859.89244,58.54214,6.47118
102.41,860.03476,58.24916,0
102.43,860.17708,52.31317,0
102.45,860.3194,54.3379,0
102.47,860.46172,56.54762,7.67939
102.49,860.60404,49.78992,0
102.51,860.74636,44.34251,0
102.53,860.88868,47.60274,0
102.55,861.031,46.0452,6.28067
102.57,861.17332,42.57908,29.78407
102.59,861.31564,42.71186,14.1374
102.61,861.45796,41.33739,21.32386
102.63,861.60028,43.34086,35.23582
102.65,861.7426,41.66667,13.23681
102.67,861.88492,37.36264,33.82014
102.69,862.02724,35.26316,8.45219
102.71,862.16956,35.67362,21.02497
102.73,862.31188,36.85714,48.56333
102.75,862.4542,43.91026,62.53331
102.77,862.59652,40.86687,37.24539
102.79,862.73884,45.92445,114.77762
102.81,863.05433,71.8,611.2703
102.83,863.543,81.71745,1273.63184
102.85,864.03167,91.36961,1643.65005
102.87,864.52033,86.64921,1921.4128
102.89,865.009,85.35032,2011.95116
102.91,865.49767,82.71889,1957.73956
102.93,865.98633,90.42904,2457.12823
102.95,866.475,90.14599,2391.6708
102.97,866.96367,84.07643,1869.53768
102.99,867.45233,78.37838,771.45612
103.01,867.941,87.41497,402.51572
103.03,868.42967,88.64198,920.16238
103.05,868.91833,86.63883,1012.12959
103.07,869.407,90.07264,289.30186
103.09,869.89567,87.64045,380.95238
103.11,870.38433,75.08651,35.17128
103.13,870.873,63.79928,289.59276
103.15,871.36167,80.40541,336.05601
103.17,871.85033,85.90476,219.0823
103.19,872.339,77.87234,19.44402
103.21,872.82767,83.23353,0
103.23,873.31633,79.85258,56.23902
103.25,873.805,87.96296,485.5949
103.27,874.29367,82.1883,418.03865
103.29,874.78233,83.36595,291.25232
103.31,875.271,82.88288,187.07199
103.33,875.75967,84.12322,176.72682
103.35,876.24833,92.7673,321.54341
103.37,876.737,90.56604,202.4379
103.39,877.22567,89.61938,459.53628
103.41,877.71433,91.73228,324.75337
103.43,878.203,90.39301,313.39775
103.45,878.69167,87.41419,332.1199
103.47,879.18033,84.58333,110.70923
103.49,879.669,86.36364,42.67378
103.51,880.15767,83.09038,212.44813
103.53,880.64633,85.31469,598.97901
103.55,881.135,79.78142,240.92498
103.57,881.62367,86.19718,108.09289
103.59,882.11233,89.56522,588.90823
103.61,882.601,89.56522,513.44319
103.63,883.08967,87.83383,227.06219
103.65,883.57833,88.50103,279.0408
103.67,884.067,88.23529,160.29144
103.68,884.31133,87.52599,121.43211
103.7,884.8,82.47664,173.46132
103.72,885.00232,75.17007,388.27098
103.74,885.20463,79.60526,759.26509
103.76,885.40695,87.41497,1400.22099
103.78,885.60926,86.86567,1251.35678
103.8,885.81158,90.42056,1068.36248
103.82,886.01389,84.91379,1549.6368
103.84,886.21621,84.31953,1681.64961
103.86,886.41853,85.34704,1608.59466
103.88,886.62084,85.78811,1891.9655
103.9,886.82316,91.98473,1100.92322
103.92,887.02547,90.95355,619.86902
103.94,887.22779,91.16279,357.50746
103.96,887.43011,93.21534,155.81753
103.98,887.63242,90.20772,217.84585
104,887.83474,87.55556,139.95869
104.02,888.03705,92.75701,242.67782
104.04,888.23937,89.66292,182.60208
104.06,888.44168,92.16301,176.96562
104.08,888.644,90,223.04223
104.1,888.84632,85.90604,128.84086
104.12,889.04863,81.0989,117.89086
104.14,889.25095,86.24454,134.35969
104.16,889.45326,83.82353,95.00675
104.18,889.65558,85.19481,152.70258
104.2,889.85789,80.96386,187.70163
104.22,890.06021,87.81362,145.26883
104.24,890.26253,90.23438,352.43728
104.26,890.46484,90.11407,215.13771
104.28,890.66716,83.45865,148.76563
104.3,890.86947,64.92537,73.11669
104.32,891.07179,69.53642,61.20761
104.34,891.27411,66.05839,72.59046
104.36,891.47642,70.69892,71.89781
104.38,891.67874,68.03797,51.1352
104.4,891.88105,65.625,55.42052
104.42,892.08337,83.33333,86.6836
104.44,892.28568,91.34948,45.67549
104.46,892.488,72.48157,21.80795
104.48,892.69032,87.11656,145.66895
104.5,892.89263,91.6129,75.27286
104.52,893.09495,82.74232,35.95144
104.54,893.29726,71.64179,22.08202
104.56,893.49958,90.97387,25.27247
104.58,893.70189,84.65909,19.14334
104.6,893.90421,80,20.8977
104.62,894.10653,74.93734,9.53576
104.64,894.30884,89.48339,14.58626
104.66,894.51116,87.41935,9.97258
104.68,894.71347,88.86756,0
104.7,894.91579,86.2543,11.04527
104.72,895.11811,85.46512,2.40928
104.74,895.32042,85.27132,0
104.76,895.52274,90.99099,2.46514
104.78,895.72505,84.16422,0
104.8,895.92737,85.24946,0
104.82,896.12968,85.32609,0
104.84,896.332,90.33019,0
104.86,896.53432,91.74757,0
104.88,896.73663,88.57939,0
104.9,896.93895,82.74336,0
104.92,897.14126,83.06189,0
104.94,897.34358,74.90196,4.58979
104.96,897.54589,79.74414,4.26297
104.98,897.74821,88.08511,19.02638
105,897.95053,87.96069,3.7843
105.02,898.15284,90.08264,9.20069
105.04,898.35516,86.08696,0
105.06,898.55747,86.91589,5.14139
105.08,898.75979,84.76821,0
105.1,898.96211,74.62687,5.35475
105.12,899.16442,76.37475,0
105.14,899.36674,80.65173,0
105.16,899.56905,74.67949,0
105.18,899.77137,72.57282,0
105.2,899.97368,70.52632,0
105.22,900.176,77.0202,0
105.24,900.37832,76.64474,0
105.26,900.58063,79.93631,2.84167
105.28,900.78295,77.49361,0
105.3,900.98526,75.07886,0
105.32,901.18758,75.39063,2.63939
105.34,901.38989,78.01047,0
105.36,901.59221,70.19868,4.92497
105.38,901.79453,72.80967,0
105.4,901.99684,76.04651,0
105.42,902.19916,74.89451,0
105.44,902.40147,76.41791,0
105.46,902.60379,71.35417,0
105.48,902.80611,70.03257,0
105.5,903.00842,74.64387,304.08223
105.52,903.21074,79.5082,0
105.54,903.41305,68.72852,0
105.56,903.61537,72.06166,0
105.58,903.81768,69.97085,0
105.6,904.02,68.32845,0
105.62,904.19067,72.02572,10.35096
105.64,904.36133,62.46719,41.46085
105.66,904.532,82.5,133.77281
105.68,904.70267,78.64769,223.0289
105.7,904.87333,82.55452,172.5358
105.72,905.044,80.61538,584.1785
105.74,905.21467,86.05898,532.27265
105.76,905.38533,88.4097,218.20089
105.78,905.556,91.45497,232.58019
105.8,905.72667,84.78803,200.43061
105.82,905.89733,80.29851,105.89014
105.84,906.068,82.11009,114.77103
105.86,906.23867,76.65996,71.32834
105.88,906.40933,70.78313,101.98614
105.9,906.58,72.45902,68.66953
105.92,906.75067,88.86256,48.9533
105.94,906.92133,94.18886,50.64705
105.96,907.092,94.95798,37.83624
105.98,907.26267,95.91195,42.48101
106,907.43333,93.80805,36.18272
106.02,907.604,93.81443,34.81505
106.04,907.77467,92.67016,13.57946
106.06,907.94533,91.42857,56.66851
106.08,908.116,90.30928,22.97613
106.1,908.28667,81.69935,0
106.12,908.45733,84.94983,12.88764
106.14,908.628,80.98434,9.91019
106.16,908.79867,81.49038,11.02118
106.18,908.96933,80.09331,8.77795
106.2,909.14,78.96552,0
106.22,909.31067,77.98408,15.8947
106.24,909.48133,82.75862,57.61873
106.26,909.652,80.37634,15.53775
106.28,909.82267,74.13395,0
106.3,909.99333,79.23628,0
106.32,910.164,74.7191,0
106.34,910.33467,68.77934,0
106.36,910.50533,68.77828,0
106.38,910.676,69.7733,0
106.4,910.84667,66.94215,0
106.42,911.01733,68.40491,10.53238
106.44,911.188,63.23988,0
106.46,911.35867,65.08475,0
106.48,911.52933,64.31624,0
106.5,911.7,63.23529,0
106.52,911.86106,70.58824,0
106.54,912.02212,63.0363,0
106.56,912.18318,68.21705,12.83723
106.58,912.34424,72.67081,0
106.6,912.50529,75.19531,12.7579
106.62,912.66635,80.28169,117.25742
106.64,912.82741,81.28342,336.75043
106.66,912.98847,69.73995,314.23128
106.68,913.14953,67.3913,679.16933
106.7,913.31059,77.77778,1025.93117
106.72,913.47165,84.13462,828.49854
106.74,913.63271,85.59322,703.77263
106.76,913.79376,83.73333,1050.8341
106.78,913.95482,88.15166,327.06105
106.8,914.11588,90.02849,700.43777
106.82,914.27694,92.85714,720.98933
106.84,914.438,89.64497,341.94123
106.86,914.59906,89.09091,301.83933
106.88,914.76012,92.4933,153.36108
106.9,914.92118,92.30769,187.48618
106.92,915.08224,90.84821,210.43841
106.94,915.24329,90.84821,232.79446
106.96,915.40435,94.02985,154.75929
106.98,915.56541,93.19527,306.00657
107,915.72647,90.68323,229.34086
107.02,915.88753,87.12575,139.46394
107.04,916.04859,89.14027,198.58156
107.06,916.20965,90.52288,370.23403
107.08,916.37071,92.52874,730.99646
107.1,916.53176,93.33333,1833.0538
107.12,916.69282,90.7767,3595.07488
107.14,916.85388,89.62963,3677.22949
107.16,917.01494,95.57522,709.47681
107.18,917.176,91.59292,748.4938
107.2,917.33706,91.1215,742.72227
107.22,917.49812,92.40781,277.53686
107.24,917.65918,93.40102,400.68298
107.26,917.82024,90.21113,149.23384
107.28,917.98129,95.19651,128.83363
107.3,918.14235,93.8326,120.49489
107.32,918.30341,94.76309,318.6061
107.34,918.46447,91.37931,60.12212
107.36,918.62553,94.91525,36.92308
107.38,918.78659,96.58537,29.28392
107.4,918.94765,95.24941,17.83227
107.42,919.10871,95.74944,5.71102
107.44,919.26976,92.75362,2.88913
107.46,919.43082,87.73585,0
107.48,919.59188,91.92982,20.43609
107.5,919.75294,87.17105,22.10454
107.52,919.914,89.54373,60.15038
107.54,920.07506,90.32258,264.18989
107.56,920.23612,88.24885,412.08848
107.58,920.39718,93.96135,241.40821
107.6,920.55824,82.31884,21.37847
107.62,920.71929,95.07042,16.006
